A151	A152	A153	B157	B158	B159	C165	C166	C168	D174	D176	D177
Hamp	2.40852306849293	3.16101798372685	2.68680116949913	2.45454347361415	0.95626543300051	2.86670438463802	2.29416629400738	2.4442786190807	2.89977023814571	2.83648228591311	2.42989669801636	2.05553100557031
Hamp2	2.49327234199407	2.47699407671008	0.722681129326022	1.01342363561565	0.73575217475982	0.154925933912533	0.516065251110951	1.85593237923109	1.58469749618601	2.65372474790424	0.304323128946124	0.939258714594991
Hao1	1.02653665628441	1.07702131918548	1.19320637733712	1.05744296597682	0.780119947712353	0.953373889391999	1.13307460738813	0.898717010310954	1.16311999595929	0.881304329190167	1.28182763842887	0.959993084946769
Hap1	3.98322164067621	3.89604304384753	3.94018346804121	3.74067318620484	3.93680122596188	3.46717173678379	3.63600257774015	3.34676295158708	4.08642524838397	3.81993960012839	3.84510357155524	3.84423127936304
Hapln1	2.56395966802903	2.62194946526514	2.42087663400132	2.75836390275464	2.59319584826966	2.68324944264476	2.56729841294022	2.91668875471072	2.52849800976209	2.64811194900529	2.57122922512225	2.54879269996987
Hapln2	2.75581847957267	2.48378847038614	2.53909591189946	2.50014913274497	2.85762206779967	3.16354534718628	3.0276816718035	3.1276494193089	2.1312260663775	3.06747190639334	2.55713251494917	2.52059225033301
Hapln4	5.40429972571287	5.2505833553935	5.29043963272301	5.28015433063566	5.11142635179087	5.56466715805502	5.2078381126157	5.16716571638409	5.2417148351482	5.20286454546247	5.37841727153772	5.29938012795925
Harbi1	0.95276887182157	0.790553015022619	1.09763320445099	0.65057312006278	0.710024368391188	0.985437208397908	0.944359982567613	0.723697509965857	0.806506532384582	0.78685324983189	0.806159973216722	1.03808546656603
Hars	3.58565671954355	3.76870587225237	3.62033107460109	3.5464199820824	3.79655870126854	3.67767200351308	3.52131663156577	3.31215902150843	3.74030724635074	3.48767169169344	3.70383547872767	3.75784404927204
Hars2	2.75961686361941	2.68575619821441	2.54329803069501	2.58942331663053	2.84976115962143	2.51723328626757	2.58609760579828	2.56431994632353	2.62282609096435	2.66450326274826	2.62622889519656	2.67280094714996
Has1	1.47967386236515	1.64610089915515	1.2661448542729	1.47941906170702	1.91431658606094	1.64452666128588	1.50010947110024	1.23100187139129	1.47186498865445	1.45093224514673	1.69285603457743	1.50494391112284
Has3	2.64261065547711	2.6130072821754	2.60552680580766	2.72854790367023	2.60130286150103	2.69230082384413	2.5120796480874	2.6824987483903	2.68189014844242	2.7627181408515	2.69899700920569	2.42107374502504
Hat1	1.86589268170181	1.88135948931364	2.13445053484642	2.26344988907863	2.01624201882879	2.01304725762697	2.17582467374794	1.85785173135923	2.18620739566287	2.14058873698854	2.18619793186127	1.81094283204309
Haus1	0.889052412056274	0.909794112201652	0.88486904083838	0.886936794037472	0.948181127151671	0.784402374103681	0.999704642667666	0.855323754869224	0.899784610752391	0.995981082463323	1.00005585898496	0.714531459116246
Haus2	3.18638415854865	3.03703416757538	3.15459412230607	3.34474612284145	3.03901813164504	3.05568689129034	3.10335413048244	3.10410240830321	3.24302083579528	3.13569985533482	2.99890280047556	3.27943531459859
Haus3	1.15821649436137	1.2724925758053	1.45514714111969	1.66714899639573	1.44611534884233	1.56602545211989	1.53450551610863	1.50052050806804	1.47703388721497	1.48504970457983	1.51831256582759	1.26620595249579
Haus4	0.660038369879534	0.897595946142866	0.671783633250929	0.940629963955762	0.738489482883593	0.48088821528257	0.417482684465992	0.321462757476841	1.13031903458299	0.633329497790027	0.827544196882106	0.682028840069301
Haus5	1.35887696250152	1.06866027008153	1.0243865851801	0.941608947440922	1.03925505000667	0.601379631441215	0.862662567094532	1.44005771395484	0.961791425066805	0.767799488949468	1.09371377527004	1.16229978785768
Haus6	1.7572233572547	1.62023183648743	1.51852572714081	1.88673766138729	1.69421024559768	1.74645452070905	1.63153854259957	1.80229347681209	1.63703469424341	1.60492957839966	1.8350553478029	1.60998849291726
Haus7	2.07744197950578	1.09640418325551	1.22065648692303	1.53963998774373	1.70930317511703	1.98854024320558	1.92140624072024	1.85401377453573	0.798929799519496	1.35443252243889	1.99891683472564	1.4284600172577
Havcr2	1.23383827432458	1.23336378194673	1.04689006836652	1.19639556901877	1.06737940571543	0.773138309733499	0.967376375478812	1.30811821074537	1.23803266924273	1.36256065686749	1.04737758565017	0.888793875429059
Hax1	4.12716646527277	4.01547377135704	4.05452280218796	3.86785789786623	3.99102108840287	3.96112685797763	4.18727601663444	3.7773601692452	3.94960828629755	3.98082675159291	4.06173767038233	4.05848991518352
Hba-a1	2.19980515388386	2.52049146106407	2.34077399801456	2.42591420707177	1.80340157756422	1.95548369955503	1.78834474508098	1.99883896467961	2.74896498191102	1.91756288420381	2.13145234598617	2.5252184345882
Hbb-bs	3.09708807103391	2.76843049196402	4.26790394491537	2.99934515664168	2.22908060632578	2.47462429657451	2.53358974447624	3.06572499655192	3.75022350951777	2.185672673861	3.8718366930961	2.85984053602728
Hbb-bt	0.456594012182328	0.840460900616751	0.943659156981182	1.03439885513189	0.965306100891758	1.34937152339038	0.282503207277008	0.246728834232506	1.25607648804228	0.581575781637489	0.627107255254012	1.28297828831047
Hbegf	1.46917296868194	1.67043402273468	1.45543200294238	1.51090264875974	1.88365386931869	1.65790635361148	1.3450581819783	1.43139056313507	1.62599150964634	1.66758139632459	1.45814216666168	1.58267225715531
Hbp1	3.80861117257972	3.65626950923193	3.51554652235671	3.73225866894122	3.42707311165057	3.62927271169949	3.406119981698	3.77389492282026	3.63355149842043	3.59489847232385	3.57873274545721	3.63739942645136
Hbs1l	2.94565834149542	2.97664989355461	3.00885613767371	3.12830815599362	3.05066885493131	3.01474107207891	3.06132326287045	3.0945331276689	3.03441168652143	2.94905004545862	3.00938177682916	3.10418768651039
Hc	0.743958534424442	1.29463646746796	0.623354460779974	0.624246580870343	0.257487440185775	0.729084283202878	0.733521155409888	1.06704591610083	0.819488905960656	1.1814342492174	0.567594291843437	0.463882460851667
Hcar2	1.59282828727628	1.77074165985932	1.67516492847278	1.88422421624417	1.72485864571728	1.81036071776387	1.24282326632141	1.90161256351983	1.91912927741888	1.89691727964621	2.01579980899777	1.10958200803445
Hccs	2.1577073387327	2.31578040273858	2.26391925294273	2.22788440472986	2.35238855783769	2.3254754556129	2.23023916779966	2.87267157498018	2.1465644534432	2.29760847851006	2.27095235860495	2.19621869995008
Hcfc1	5.00950825211974	4.90143464398092	4.86980404665077	4.86113928064155	4.71070468634951	4.68021041948862	4.83796696111079	4.70566386595949	4.93844150300092	4.90142628042097	4.86705781699326	4.80295692724132
Hcfc1r1	5.83064185948324	5.65114491668126	5.59283210712627	5.7078702948332	5.63773878287632	5.55629967337034	5.63521112879845	5.25529385724179	5.74044751349108	5.67535991054326	5.64534728677096	5.69690259138808
Hcfc2	3.78467948344886	3.80753561110574	3.84590996400576	3.82167543416265	3.653336481175	3.59078104047872	3.60047292334478	3.95789237577525	3.89243248383412	3.74926272089955	3.79955511840688	3.68347188666276
Hck	1.40986314535311	1.21327889623171	1.46742292236412	1.50189630244964	1.07516080602964	1.19633805880829	1.6015538753144	1.29851347703278	1.38610105967175	1.24013071726605	1.43642724250723	1.39315991940768
Hcls1	1.29532586143616	1.14483843405254	1.38829221211165	1.0008440136538	0.502568923506371	1.01627272117284	0.937989351859037	1.55279103880924	1.15865890636652	1.29815861580675	1.03942531693128	0.85788061499701
Hcn1	3.90649138582674	3.96357443027135	3.97491680549612	4.16798714577541	3.74354731228889	3.99060564193842	3.92153348704228	4.34306161265749	4.01106441217531	3.9506956612365	3.96627554057248	3.93065258525096
Hcn2	5.23977967073147	5.01813679707609	5.08359167672587	5.43602344289667	5.32075362000657	5.47924623032289	5.15921535669005	5.13241486853063	5.17037327113589	5.3750388089626	5.22714622058726	5.08524214100754
Hcn3	1.82596244959058	1.96367185937811	2.0051139177971	2.18063168542701	2.0360930373075	1.93662271305493	2.14484543305509	1.85503043369566	2.11617145490279	1.94549329021931	1.86004049549565	2.2282505007596
Hcn4	0.691766841621845	0.730722114386699	1.24385566736217	0.799648012542309	1.04137367841681	0.824796764768158	0.829944296547659	0.752452776929909	1.05314329947963	0.826482889417039	0.606284466540497	1.22880685193277
Hcrtr1	0.488663679169837	0.346438291621225	0.540994774978579	0.541985890099092	0.466029927209676	0.647269751646677	0.418591747077608	0.737849033544833	0.406748724362623	0.367883103264119	0.58993461002081	0.477143273030633
Hcrtr2	0.59435580531545	0.542040034600352	0.99187850993966	0.916819461987878	0.605608290879856	0.950744390006727	0.763396081179257	1.14708586177709	0.778785652713166	0.806630563305869	0.798632467831877	0.644896941507318
Hdac1	2.29594925908898	2.27331454621061	2.03118420414895	2.06023927590118	2.24545709228621	1.94894798007428	1.99941218315815	1.98473314308282	2.19431382864868	2.26325290478911	2.06817926797907	2.09379310749168
Hdac10	1.92345584709344	2.07510951102293	1.90212110911552	1.92923853058871	1.9945383422061	2.20344831708761	2.45321959795031	1.69676265937732	1.86658771320125	2.17394479080885	1.86215159550812	2.12381712581686
Hdac11	4.4460857718066	4.47916484843357	4.41616558742137	4.5105419023465	4.62505780200119	4.62722568191554	4.54321572166027	4.38174423898626	4.45364229650563	4.55199513971245	4.47798812470168	4.50187785504038
Hdac2	3.68039083244557	3.63679657411613	3.7292646221949	3.7589982523551	3.66826313772836	3.79698136251567	3.63735520375178	3.69883003337521	3.71666022726434	3.59914170672141	3.68297310857927	3.80604855810106
Hdac3	4.152225102156	4.13862960759187	3.97743575016933	4.18020401662483	3.98167817195499	3.97122499133821	4.12547559037215	3.8888972173973	4.13505798885968	3.92834803164185	4.16858926663064	4.14966577550003
Hdac4	3.11996899998078	3.0568158236476	3.1457271295369	3.06529738727756	3.24867186730606	3.04707267063243	3.16239936075369	2.99861748651795	3.10169575088807	3.08494386794347	3.21494735243277	3.06284114061275
Hdac5	4.12748369739521	4.03132860964276	4.05818352401808	4.06369862942418	4.21299791839449	4.04412312509611	4.06613370202882	3.70726971618487	4.13080986559841	4.14162699550185	4.24006191294766	3.88976252398051
Hdac6	2.92826742111509	3.15251328257412	2.96021595117001	2.91455653457414	3.25944743178302	2.78147449591336	2.95561407361843	2.74166837698971	3.13345870246753	3.06901978966098	2.9374114611173	3.02055758466239
Hdac7	2.65279024524904	2.94419729324048	2.63506561155093	2.37163389984258	3.0039491138721	2.6035858853714	2.87456271033811	2.44414197285309	2.63543969172102	2.7734600887988	2.80151952083173	2.61900592002874
Hdac8	2.00508079731505	2.24410806168141	2.30586843643096	1.9634178859356	2.11776877261415	2.18297590596792	2.18175309605266	2.13346541326725	2.18133189631601	2.10517327318405	2.35433336836429	1.97068052589349
Hdac9	2.80331145543817	2.79349971227734	2.78552691657556	2.77881168130266	2.58184876848945	2.52134836974001	2.57516272393661	2.91892147377995	2.8421864011806	2.68321346144597	2.77236326757953	2.67089299518986
Hddc2	1.20518257461694	1.01424353043705	1.20322689654291	1.07918184505112	1.09489942042167	1.15509151722003	0.892337854163279	0.876458872204559	1.20073803361093	1.22295647911729	0.955382758192295	1.1288070680623
Hddc3	3.32051298762379	3.39918160521233	3.34204470655502	3.31232370021988	3.22672667530174	3.40648412019855	3.39109907226438	3.59202144364351	3.27390174888575	3.40275332372887	3.16438102722384	3.45041866522637
Hdgf	4.77114607444017	4.80868742193756	4.68311840899437	4.81714012130996	4.99699130863516	4.88443890119258	4.74271395952552	4.54154744206998	4.81005637108591	4.71594457430586	4.96099063297764	4.74736127446568
Hdgfl2	2.31817962758709	2.2870702778542	2.06559736789591	2.09121057566248	2.59209679997497	2.40626894044857	2.48580621343141	1.89946167034115	2.06385056205246	2.37495214736323	2.17849766676819	2.36845038960896
Hdgfl3	4.44830286521742	4.49987393799579	4.59967231065389	4.59261355923053	4.32411281435955	4.49102888728102	4.48189815503553	4.80830774012453	4.54870873222902	4.46579091729298	4.49679306067961	4.51161808184434
Hdhd2	2.22430401292348	2.18347771388383	2.16193113545245	2.22764904853047	2.32576976822599	2.54558312509343	2.04884138048998	2.3254941016061	2.14176285524414	2.21332961322421	2.28096941362617	2.18872633494236
Hdhd3	1.22070891447453	1.52918764100086	1.67025723972493	1.76172221385971	2.03468180291072	1.67870800615452	1.47866173709934	1.68086922598771	1.76933043714604	1.63342594366555	1.8254239693828	1.36840994905707
Hdhd5	3.02123059650752	2.88641357705074	2.97135681082973	2.63512403602811	3.00800012420424	2.6557282620813	2.9789139126222	2.90436402544433	2.78537813875083	2.9008663356536	2.98445530660598	2.7853976478373
Hdlbp	4.7616749316677	4.71538600464068	4.66210660237558	4.61139313041499	4.54772398182483	4.63973981882679	4.64328849196016	4.60253054131271	4.66102867411702	4.60680009850219	4.6622142866751	4.71504118828729
Hdx	2.18647443247925	2.24987265015879	1.99256061941008	2.25588180589632	2.02226890392939	2.10185726998279	2.03898632941378	2.43364940443418	2.13038749219959	2.09409664991427	2.27716577427284	1.99393261032291
Heatr1	2.84189338350751	2.80291975811557	2.72395283693261	2.83067094538787	2.70611330307241	2.88054327236709	2.6597903420306	2.86254851998596	2.77184109410345	2.73222486337528	2.86285248620938	2.73062102762675
Heatr3	3.24626450292807	3.31899264152765	3.24720221389857	3.17609475580187	3.0028598503755	3.15088774462558	3.36051473483187	3.18616902761408	3.22283313459858	3.12571806567446	3.21819167134576	3.32004526137645
Heatr5a	1.45189351734689	1.34945705386272	1.3435207792085	1.34872325945175	1.21728723149677	1.21388971149071	1.3140614831165	1.4544307738225	1.34000391601675	1.39081503181095	1.2687944191914	1.33041956342995
Heatr5b	3.69870634547537	3.91520120337697	3.77040782817944	3.79959096257205	3.66010870499207	3.82349116973179	3.69049086880081	3.77673120759465	3.87661688731976	3.76753142409965	3.7858328642295	3.75544534137452
Heatr6	2.32998352962334	2.25496193517141	2.36994033073616	2.46919985467437	2.57142929366422	2.52874547579748	2.62365925035937	2.34466484433171	2.302478826465	2.52827763036918	2.52346362632682	2.23941386668601
Heatr9	0.619037598059833	1.28549448780872	0.827024319849641	0.767958584354473	1.20464583634508	0.897746901285853	0.870176222691262	0.930702824634425	1.00850094878815	0.757004334400164	0.9272128504797	1.08966594297601
Hebp1	1.67897480955918	1.54474791876545	1.75930489233686	1.73626071476883	2.04563040186546	1.69998389969951	1.78797830079888	1.44713810430507	1.71995668727143	1.57774318548369	1.66826490168079	1.98408585474889
Hebp2	1.01872040803696	0.449061351547026	0.741079584634743	0.58319588610255	0.549727729985546	0.643482710158123	0.698392531239361	0.74290018003622	0.477710048824943	0.603217231021626	0.866437176599804	0.537702412830109
Heca	3.02089684744941	2.98108510318039	2.97819587745953	3.21152220105947	2.89448420641221	3.10087550028013	3.05376909386739	3.19905123268516	3.02092995059101	3.01871308153929	3.14274425439345	2.91641403825876
Hectd1	4.2257191368414	4.22662259768493	4.2280388270734	4.23091460499665	4.24003756925927	4.22033559114587	4.19177025366669	4.34209759096637	4.20999303250293	4.15182548957863	4.24468724948755	4.26867046146651
Hectd2	3.06971827069908	3.18333912084776	3.12687060877448	3.16480162574679	2.66903461911862	2.77984127655623	2.96797922539081	3.25573758653941	3.23420683150895	3.00741159877805	3.15222936205909	2.89287957211622
Hectd3	3.55493974199064	3.42709064922977	3.55261996628896	3.3380362260908	3.42471710228704	3.28547320220804	3.39976177388	3.38119402554792	3.4735422080566	3.39811200351613	3.41803957588747	3.50424823858061
Hectd4	5.54309120659665	5.66892931242308	5.55271705750002	5.34213484505355	5.61672167795301	5.42229413670343	5.60260760750558	5.4248543692494	5.52093423165351	5.47266273484627	5.56770276552168	5.59032572387985
Hecw1	4.29938576795013	4.43429631036913	4.34613728446364	4.25324687616625	4.19022785094798	4.16006070084924	4.28238989598177	4.51985565697902	4.33838482833974	4.25499584849394	4.46698248862155	4.14827026621968
Hecw2	3.97499044245106	4.03510178089086	3.90481721653761	3.9371996217729	3.87229381738757	3.950636779844	4.00765860362153	4.20362757635499	3.87817224306306	3.95670758259236	4.12244502084555	3.7744765571171
